time,volume,6.15,6.35,6.625,6.85,7.05,7.325,7.55,7.825,8.125,8.425,8.725,9.025,9.325,9.625,9.999,10.325,10.7,11.1,11.5,11.9,12.3,12.774,13.2,13.674,14.174,14.674,15.174,15.675,16.249,16.849,17.449,18.049,18.649,19.324,20.024,20.724,21.424,22.199,22.999,23.799,24.599,25.474,26.374,27.349,28.274,29.249,30.324,31.424,32.524,33.624,34.799,36.074,37.374,38.674,40.048,41.449,42.923,44.423,45.998,47.598,49.273,50.973,52.823,54.648,56.598,58.598,60.673,62.773,65.022,67.323,69.697,72.172,74.672,77.322,80.022,82.872,85.772,88.822,91.922,95.171,98.546,102.096,105.247,108.995,112.996,116.996,120.996,125.744,129.996
2015-07-28T09:00:00Z,2330.348621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,1334,3155,4390,5593,5973,6390,7154,7539,10024,10708,12306,12931,15874,15159,15289,14654,16087,14266,16423,13514,14500,15944,14633,13765,12377,12793,12378,10997,9918,8908,7310,6764,5630,5096,3954,3548,2953,2570,1893,1755,1350,1183,887,775,664,497,407,277,268,177,172,101,103,69,38,1,0,0,0,0,0,0,0,0
2015-07-28T10:00:00Z,2354.227514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1431,3477,4914,6362,6838,7681,8720,9373,12565,13477,15110,15918,18851,17592,17384,16340,17970,15873,17475,14208,14968,16189,14327,13143,11349,11066,10293,8853,7984,6624,5430,5092,4104,3756,2929,2609,2282,2023,1496,1428,1189,1025,840,717,561,490,368,291,252,191,132,110,104,61,55,1,0,0,0,0,0,0,0,0
2015-07-28T11:00:00Z,2057.888617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,1348,3336,4985,6410,7171,8089,9325,10225,13289,14143,15087,15581,17851,16598,16081,14845,15818,13602,15154,11829,12186,12606,11037,9624,8031,7808,6933,6001,5103,4318,3386,3185,2632,2256,1817,1691,1450,1431,1050,1031,898,739,646,552,447,354,307,235,173,120,117,91,60,47,31,2,0,0,0,0,0,0,0,0
2015-07-28T12:00:00Z,2392.893382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,1961,4630,6733,9277,10225,11411,12923,13634,17416,17822,18985,18716,21091,19268,18342,17159,17838,15342,16701,12961,13249,13396,11338,10030,8282,7703,6993,5807,5038,4178,3373,3138,2487,2329,1907,1756,1618,1475,1204,1166,1033,960,793,665,513,413,339,280,254,175,147,100,89,71,43,0,0,0,0,0,0,0,0,0
2015-07-28T13:00:00Z,2464.959692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,2589,5629,8200,11107,11861,13485,15155,15549,19060,19692,20239,19613,21871,19963,18764,17243,17699,14784,15882,12105,12384,12498,10371,8822,7261,6755,5985,4856,4058,3483,2756,2559,2168,1912,1605,1551,1349,1356,1123,1125,875,846,727,574,469,421,323,235,197,170,139,108,87,60,47,1,0,0,0,0,0,0,0,0
2015-07-28T14:00:00Z,2242.785549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,2496,5725,8096,10882,11907,13127,14522,14824,18050,18360,18688,17968,19818,17996,16807,15308,15696,13047,14102,10656,10550,10700,8875,7393,6054,5615,4884,4052,3333,2875,2213,2031,1710,1572,1406,1322,1190,1148,982,985,835,754,609,531,462,379,291,225,146,147,115,88,63,56,41,1,0,0,0,0,0,0,0,0
2015-07-28T15:00:00Z,2027.542686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,2155,4935,7044,9789,10528,11513,13124,13557,16600,17046,17574,17824,19439,17536,16436,15151,15698,13101,14176,10638,10719,10720,8955,7846,6347,5912,5041,4241,3574,2954,2277,2106,1777,1586,1284,1234,1154,1162,917,943,795,742,602,517,457,351,311,223,200,125,135,89,77,44,38,0,0,0,0,0,0,0,0,0
2015-07-28T16:00:00Z,2165.517071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,3012,6432,8770,11923,12850,13935,15141,15477,18749,18657,18701,18132,19660,17974,16477,14938,15351,12636,13303,10031,9829,9729,7690,6393,5103,4515,3948,3163,2534,2275,1791,1705,1505,1285,1137,1109,1164,1005,853,837,751,688,602,497,393,343,251,212,174,156,91,83,66,44,26,0,0,0,0,0,0,0,0,0
2015-07-28T17:00:00Z,2272.615179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,2538,5819,8099,11087,12028,13039,14548,14960,18167,18191,18730,18625,20279,18690,17494,15744,16418,13612,14747,11400,11215,11384,9449,8039,6534,5893,5267,4279,3474,2917,2240,2118,1742,1551,1352,1228,1137,1140,932,913,830,733,601,534,404,377,289,192,217,113,111,87,68,59,24,1,0,0,0,0,0,0,0,0
2015-07-28T18:00:00Z,2231.363301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,1941,4555,6495,8607,9566,10333,11731,12194,15567,15690,16535,16831,19229,17638,16893,15586,16255,13876,15072,11762,11950,12554,10949,9726,8386,8155,7562,6336,5582,4742,3693,3315,2602,2269,1743,1566,1355,1213,991,1000,817,717,611,526,442,348,276,220,188,151,127,82,90,58,22,0,0,0,0,0,0,0,0,0
2015-07-28T19:00:00Z,2041.537561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,1368,3516,5029,6986,7329,8041,9118,9472,12182,12588,13413,13464,15604,14899,14607,13635,14382,12373,13269,10657,11074,11715,10292,9676,8588,8659,8426,7375,6728,5810,4622,4293,3511,2946,2223,1860,1598,1421,1057,974,855,765,611,523,390,358,288,236,204,170,107,109,75,68,37,0,0,0,0,0,0,0,0,0
2015-07-28T20:00:00Z,2086.771558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,1142,3091,4238,5585,5686,6366,7192,7340,9440,10024,11144,11707,13945,13888,13762,13365,14516,12774,14552,11790,12243,13054,11735,11050,10057,10215,10050,9798,9425,8778,7915,7704,6780,6118,4789,3919,3271,2605,1763,1607,1226,1026,794,603,529,483,348,297,274,173,156,126,94,74,42,0,0,0,0,0,0,0,0,0
2015-07-28T21:00:00Z,2026.023939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,1133,2901,3947,5196,5497,5956,6646,7014,8938,9473,10298,10939,13251,12733,12695,12498,13757,12138,13645,11105,11436,12320,10910,10419,9284,9919,9848,9366,9212,8897,7844,8001,7085,6464,4991,4420,3537,2863,1996,1757,1239,1104,835,717,538,440,385,301,246,160,137,110,84,57,27,1,0,0,0,0,0,0,0,0
2015-07-28T22:00:00Z,1530.4458829999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,847,2044,2886,3631,3641,3884,4264,4374,5723,5991,6581,7185,8597,8660,8866,8786,9953,8800,10199,8393,8804,9614,8518,8120,7484,7823,7952,7411,7527,7357,6954,7168,6635,6530,5570,5133,4360,3777,2627,2216,1673,1296,941,718,526,405,303,274,209,144,138,78,83,56,40,2,0,0,0,0,0,0,0,0
2015-07-28T23:00:00Z,1878.253388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,904,2261,3135,4008,4142,4430,4831,5300,6824,6985,8038,8227,10193,10363,10153,10135,11097,10005,11604,9338,9900,10934,9709,9320,8427,9075,9017,8595,8543,8611,7764,8200,7652,7508,6574,5948,5125,4278,3101,2476,1885,1395,1024,746,559,437,340,256,214,177,132,79,79,61,25,1,0,0,0,0,0,0,0,0
2015-07-29T00:00:00Z,1876.839717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,938,2285,3239,4053,4194,4563,4846,5204,6753,7076,7901,8251,10153,9702,9996,9938,10768,9685,11152,9155,9687,10401,9262,8971,8043,8602,8625,8532,8263,8429,7521,8308,7768,7456,6393,6007,5265,4398,3176,2598,1858,1434,1041,780,606,447,343,258,208,141,127,97,68,61,24,0,0,0,0,0,0,0,0,0
2015-07-29T01:00:00Z,1926.066097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,903,2306,3295,3991,4122,4235,4669,4842,6207,6596,7397,7988,9525,9430,9644,9452,10725,9610,11114,8985,9857,10557,9636,8911,8424,8762,8968,8550,8537,8602,7938,8503,8038,8155,7271,7100,6382,5549,4078,3698,2631,1929,1427,983,774,554,376,282,231,198,148,90,69,69,36,1,0,0,0,0,0,0,0,0
2015-07-29T02:00:00Z,1949.667648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,931,2382,3177,3973,4054,4082,4038,4363,5336,5914,6484,6983,8532,8837,8927,8972,10404,9184,10794,9109,9751,10701,9797,9367,8576,9225,9367,9021,8893,9042,8250,9017,8727,8993,8348,8396,7866,7348,5950,5107,3947,3092,2077,1481,1058,788,575,402,319,191,171,125,85,77,33,3,0,0,0,0,0,0,0,0
2015-07-29T03:00:00Z,1946.721296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,884,2215,2938,3645,3528,3518,3751,3809,4936,5280,5891,6129,7484,7790,8107,8102,9586,8525,10357,8620,9409,10719,9911,9477,8772,9506,9691,9367,9438,9353,8759,9304,9145,9473,8901,8706,8509,8027,6442,5884,4728,3781,2682,1897,1347,970,742,496,392,267,180,136,109,70,52,1,0,0,0,0,0,0,0,0
2015-07-29T04:00:00Z,1951.088579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,808,2135,2857,3438,3325,3330,3629,3593,4573,4888,5434,5779,6978,7209,7592,7748,8726,8279,9912,8454,9157,10653,9897,9369,9065,9665,10167,9877,9835,9885,9330,9966,9800,10147,9376,9639,9261,9086,7235,6890,5568,4344,3360,2524,1826,1246,861,643,473,357,286,182,140,113,79,1,0,0,0,0,0,0,0,0
2015-07-29T05:00:00Z,1949.231601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,907,2236,3069,3603,3388,3431,3424,3429,4204,4402,4826,5026,6286,6436,6906,7090,8188,7791,9165,8085,9144,10164,9771,9431,9339,10010,10630,10234,10400,10410,10034,10860,10778,11042,10359,10639,10328,10119,8149,7773,6279,5112,3860,2925,2102,1619,1194,754,636,427,316,225,194,133,86,5,0,0,0,0,0,0,0,0
2015-07-29T06:00:00Z,1327.141619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,645,1629,2164,2573,2587,2402,2485,2374,2889,3001,3300,3587,4339,4545,4744,4817,5823,5339,6552,5550,6201,7121,6834,6778,6478,7009,7414,7403,7503,7715,7431,8130,8026,8377,7551,7873,7333,6996,5551,5117,4065,3353,2450,1845,1400,1060,799,597,431,326,234,163,132,89,57,2,0,0,0,0,0,0,0,0
