time,volume,13.573,14.548,15.548,16.697,17.897,19.172,20.547,22.022,23.597,25.271,27.121,29.021,31.145,33.345,35.77,38.344,41.094,44.044,47.193,50.543,54.167,58.091,62.241,66.74,71.565,76.689,82.188,88.087,94.386,101.235,108.236,115.983
2015-07-30T13:00:00Z,2445.09915,0,4070,15978,25528,30513,36108,41044,43507,41916,38788,34139,26197,22906,15393,11504,7957,5497,4119,3118,2700,2107,1814,1336,903,635,430,256,152,100,2,0,0
2015-07-30T14:00:00Z,2453.879102,0,5096,18724,29222,33574,38731,43110,44818,41680,36102,30782,22230,18786,12064,8701,6150,4249,3452,2804,2385,2023,1662,1308,908,582,419,234,165,88,2,0,0
2015-07-30T15:00:00Z,2469.3151239999997,0,5715,19629,30669,34851,39330,43432,44704,41258,36079,29821,21594,18133,11379,8325,5765,4042,3220,2670,2319,2007,1682,1310,921,671,378,266,162,99,1,0,0
2015-07-30T16:00:00Z,2459.446248,0,5969,19953,31114,34659,39552,42875,44243,40142,35756,29531,21613,18424,11523,8642,5922,4171,3381,2611,2306,1980,1590,1271,919,663,400,234,160,98,0,0,0
2015-07-30T17:00:00Z,608.004141,0,1449,4781,7451,8594,9434,10470,10870,10071,8851,7521,5667,4906,3123,2336,1628,1132,838,680,595,505,397,340,224,141,100,86,33,19,0,0,0
2015-07-30T20:00:00Z,201.424033,0,114,618,930,1161,1504,1981,2399,2463,2519,2583,2200,2277,2053,2053,1835,1661,1398,1022,642,399,225,158,103,74,46,30,11,8,0,0,0
2015-07-30T21:00:00Z,2104.7264490000002,0,1255,6194,10003,11782,15281,19448,23585,24865,25149,24866,22344,24034,20921,20761,19235,17415,15692,12012,8005,4675,2837,1721,1057,642,391,253,137,77,0,0,0
2015-07-30T22:00:00Z,2112.94662,0,1196,5801,9318,11165,14773,18650,22217,23351,23927,23793,21338,23466,20295,20539,19273,17013,15650,12531,8810,5361,3007,1705,1012,602,349,193,96,66,1,0,0
2015-07-30T23:00:00Z,1906.377175,0,1064,5042,7291,8185,10271,13213,16706,18626,19800,20336,19208,21182,18814,19615,18818,18124,17847,16298,13950,10508,6849,3698,1838,973,587,275,161,96,1,0,0
2015-07-31T00:00:00Z,1959.329692,0,1032,4718,7060,8032,9953,12970,16069,18156,19599,20644,19174,21106,19179,19748,19963,18819,18690,17317,15222,11557,7616,4294,2174,1131,583,328,211,84,2,0,0
2015-07-31T01:00:00Z,1902.376619,0,954,4380,6569,7510,9644,12321,15657,17323,18883,19747,18219,20480,18275,19182,18827,18128,18110,16606,14777,11241,7419,4179,2036,984,559,287,171,104,0,0,0
2015-07-31T02:00:00Z,843.696397,0,441,1949,2755,2978,3695,4795,6051,7000,7698,8314,7888,8914,8134,8751,8579,8499,8406,7990,7526,6217,4512,2706,1457,737,348,174,97,67,2,0,0
2015-07-31T03:00:00Z,1263.276872,0,699,3216,4404,4325,4950,6362,7751,9040,10211,11581,11386,13334,12319,13297,13545,13592,14076,13813,13496,12024,9730,6543,3787,2042,1010,508,253,151,0,0,0
2015-07-31T04:00:00Z,1741.468325,0,1006,4566,6184,5965,6708,7992,9905,11402,13242,15030,14834,17744,16592,18310,18697,18565,19714,19736,19649,17589,14229,9963,5919,3197,1693,816,441,202,3,0,0
2015-07-31T05:00:00Z,1798.086559,0,978,4220,5994,6078,7157,8471,10777,12543,14474,16207,16387,19051,18012,19912,20354,20494,21649,20972,19514,15981,12016,7816,4464,2505,1322,698,397,174,3,0,0
2015-07-31T06:00:00Z,1734.044688,0,917,4552,6052,6001,6917,8302,10418,12182,14083,16090,16002,19046,18479,20348,21223,21252,22376,20885,18892,14532,10213,6585,3822,2237,1238,691,358,222,2,0,0
2015-07-31T07:00:00Z,1862.361841,0,1008,4609,6576,6901,8317,10408,13757,16411,19274,21713,21642,24922,23208,24697,24436,22933,21235,17779,13866,9896,6808,4250,2502,1475,855,517,267,152,0,0,0
2015-07-31T08:00:00Z,1937.917356,0,1023,4691,6936,7602,9818,13402,18086,22311,25836,28318,26917,30196,26681,26671,24038,20018,16568,12361,9057,6325,4364,2695,1687,993,631,325,205,122,0,0,0
2015-07-31T09:00:00Z,1999.554466,0,1127,5261,7930,9322,12789,17966,24630,29114,32217,34122,31306,32809,27394,25096,20093,15099,12011,8753,6231,4424,2958,2029,1269,780,459,294,172,95,3,0,0
2015-07-31T10:00:00Z,610.398244,0,382,1689,2580,3166,4218,6100,8306,9433,10370,10608,9733,10198,8294,7526,5807,4196,3248,2277,1666,1129,833,552,328,219,153,87,51,23,1,0,0
2015-07-31T11:00:00Z,2104.893938,0,1509,7343,12375,15767,21663,28179,34427,37030,37685,37519,32290,32493,24254,20186,14593,10135,7470,5237,3940,2858,2102,1539,1051,597,405,264,171,94,2,0,0
